Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Old_number
89,1,1,0,-1,-1,1,270,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,1,2,0,1,-1,1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,1,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,2,1,0,1,-1,-1,890,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,2,2,0,-1,1,-1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,2,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,3,1,0,1,1,1,890,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,3,2,0,-1,1,-1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,3,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,4,1,0,-1,-1,-1,90,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,4,2,0,1,-1,1,270,0,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
89,4,3,1,0,0,0,0,1,3,1,0,0,0,1,8,1,2,3,4,7,6,5,4,5,2,6,1,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,69
90,1,1,1,-1,-1,1,270,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,1,2,0,1,-1,1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,1,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,2,1,1,1,-1,-1,890,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,2,2,0,-1,1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,2,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,3,1,1,1,1,1,890,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,3,2,0,-1,1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,3,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,4,1,0,-1,-1,-1,90,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,4,2,1,1,-1,1,270,0,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
90,4,3,0,0,0,0,0,1,3,1,0,0,0,1,8,1,6,2,5,1,4,3,1,5,2,4,3,6,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,70
91,1,1,1,-1,-1,-1,530,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,1,2,0,1,1,1,530,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,1,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,2,1,1,-1,1,1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,2,2,0,1,-1,-1,270,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,2,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,3,1,0,1,1,-1,90,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,3,2,1,-1,1,1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,3,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,4,1,0,1,1,1,90,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,4,2,1,-1,-1,-1,890,0,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
91,4,3,0,0,0,0,0,1,4,1,0,0,0,1,2,3,5,6,4,7,8,1,2,3,5,6,4,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,71
92,1,1,0,-1,1,1,530,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,1,2,0,1,1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,1,3,1,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,2,1,1,1,-1,-1,890,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,2,2,0,-1,1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,2,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,3,1,1,1,1,1,890,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,3,2,0,-1,1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,3,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,4,1,0,-1,-1,-1,90,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,4,2,1,1,-1,1,270,0,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
92,4,3,0,0,0,0,0,1,3,0,0,0,0,1,8,3,6,5,1,7,2,4,2,4,6,3,5,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,72
93,1,1,0,-1,-1,1,270,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,1,2,0,1,-1,1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,1,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,2,1,1,1,-1,-1,890,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,2,2,0,-1,1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,2,3,0,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,3,1,0,1,1,1,890,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,3,2,0,-1,1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,3,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,4,1,0,-1,-1,-1,90,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,4,2,0,1,-1,1,270,0,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
93,4,3,1,0,0,0,0,1,3,0,0,1,0,1,5,1,2,4,3,6,8,7,2,3,4,6,5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,73
94,1,1,0,-1,1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,1,2,1,1,-1,-1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,1,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,2,1,0,1,-1,-1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,2,2,1,-1,1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,2,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,3,1,0,1,-1,1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,3,2,0,-1,-1,1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,3,3,1,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,4,1,1,-1,-1,-1,530,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,4,2,0,1,1,-1,270,0,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
94,4,3,0,0,0,0,0,1,2,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,73
95,1,1,1,-1,1,1,530,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,1,2,0,1,1,-1,90,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,1,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,2,1,0,1,1,1,270,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,2,2,1,-1,-1,-1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,2,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,3,1,0,1,-1,-1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,3,2,0,-1,1,1,270,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,3,3,1,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,4,1,0,-1,1,-1,90,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,4,2,1,1,-1,1,890,0,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
95,4,3,0,0,0,0,0,1,1,0,0,0,0,1,7,3,8,2,1,5,6,4,5,3,2,6,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,1,1,1,-1,1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,1,2,0,1,-1,-1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,1,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,2,1,0,1,-1,-1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,2,2,1,-1,1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,2,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,3,1,0,1,-1,1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,3,2,1,-1,-1,1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,3,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,4,1,1,-1,-1,-1,530,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,4,2,0,1,1,-1,270,0,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
96,4,3,0,0,0,0,0,1,2,0,0,1,0,1,4,3,7,6,2,8,5,1,3,4,6,2,5,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,74
97,1,1,1,-1,-1,-1,530,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,1,2,0,1,1,1,530,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,1,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,2,1,1,-1,1,1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,2,2,0,1,-1,-1,270,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,2,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,3,1,0,1,1,-1,90,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,3,2,1,-1,1,1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,3,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,4,1,0,1,1,1,90,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,4,2,1,-1,-1,-1,890,0,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
97,4,3,0,0,0,0,0,1,4,1,0,0,0,1,2,1,5,7,4,6,8,3,2,6,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,75
98,1,1,1,-1,1,1,530,0,1,1,0,1,0,1,1,2,8,7,4,3,5,6,4,2,3,5,6,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,75
