Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Benefit1,Benefit2,Benefit3,Gender1,Gender2,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Old_Number
28,4,3,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7,4,8,5,1,6,2,3,5,4,6,1,2,3,26
29,1,1,0,-1,1,1,6,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,1,2,0,1,1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,1,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,2,1,0,1,1,1,3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,2,2,1,-1,-1,-1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,2,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,3,1,1,1,-1,-1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,3,2,0,-1,1,1,3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,4,1,1,-1,1,1,6,0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,4,2,0,1,-1,-1,6,0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
29,4,3,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,8,5,4,1,2,7,6,3,5,4,3,6,2,1,27
30,1,1,0,1,-1,-1,3,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,1,2,1,-1,1,1,6,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,1,3,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,2,1,0,-1,1,-1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,2,2,0,1,-1,1,10,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,3,1,0,1,-1,1,3,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,3,2,1,-1,-1,1,6,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,4,1,0,-1,-1,-1,6,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,4,2,0,1,1,-1,3,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
30,4,3,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,6,1,7,2,8,3,4,5,1,2,5,6,3,4,27
31,1,1,0,-1,-1,1,3,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,1,2,0,1,-1,1,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,1,3,1,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,2,1,1,1,-1,-1,10,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,2,2,0,-1,1,-1,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,2,3,0,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,3,1,0,1,1,1,10,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,3,2,0,-1,1,-1,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,3,3,1,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,4,1,0,-1,-1,-1,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,4,2,0,1,-1,1,3,0,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
31,4,3,1,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1,4,5,8,6,7,1,6,2,5,3,4,28
32,1,1,0,-1,1,1,6,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,1,2,0,1,1,-1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,2,1,0,1,1,1,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,2,2,1,-1,-1,-1,10,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,3,1,1,1,-1,-1,10,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,3,2,0,-1,1,1,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,4,1,0,-1,1,-1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,4,2,0,1,-1,1,10,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
32,4,3,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,8,2,3,5,6,7,1,6,2,4,3,5,29
33,1,1,1,-1,-1,1,3,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,1,2,0,1,-1,1,1,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,1,3,0,0,0,0,0,1,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,2,1,0,1,-1,-1,10,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,2,2,0,-1,1,-1,1,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,2,3,1,0,0,0,0,1,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,3,1,1,1,1,1,10,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,3,2,0,-1,1,-1,1,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,3,3,0,0,0,0,0,1,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,4,1,0,-1,-1,-1,1,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,4,2,0,1,-1,1,3,0,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
33,4,3,1,0,0,0,0,1,3,-999,-999,-999,-999,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,3,4,2,1,5,6,8,7,1,5,2,3,4,6,30
34,1,1,0,-1,1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,1,2,1,1,-1,-1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,1,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,2,1,0,1,-1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,2,2,0,-1,1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,2,3,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,3,1,0,1,-1,1,3,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,3,2,0,-1,-1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,3,3,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,4,1,1,-1,-1,-1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,4,2,0,1,1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
34,4,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,5,8,1,4,6,3,1,4,6,3,5,2,31
35,1,1,0,-1,1,1,6,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,1,2,0,1,1,-1,1,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,1,3,1,0,0,0,0,1,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,2,1,1,-1,-1,-1,6,0,4,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,2,2,0,1,1,1,6,0,4,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,2,3,0,0,0,0,0,1,4,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,3,1,0,1,1,1,3,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,3,2,1,-1,-1,-1,10,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,3,3,0,0,0,0,0,1,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,4,1,1,1,-1,-1,10,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,4,2,0,-1,1,1,3,0,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
35,4,3,0,0,0,0,0,1,1,-999,-999,-999,-999,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,7,2,1,5,6,7,8,3,2,1,5,4,6,32
36,1,1,0,-1,1,1,10,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,1,2,0,1,-1,-1,3,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,1,3,1,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,2,1,0,1,1,-1,1,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,2,2,0,-1,1,1,10,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,2,3,1,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,3,1,0,1,1,1,1,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,3,2,1,-1,-1,-1,10,0,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,3,3,0,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,4,1,0,-1,1,-1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,4,2,1,1,-1,1,10,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
36,4,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,5,7,2,4,8,3,6,1,2,5,6,4,3,32
37,1,1,0,-1,1,1,6,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,1,2,1,1,-1,-1,6,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,1,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,2,1,0,1,-1,-1,3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,2,2,1,-1,1,1,6,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,2,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,3,1,0,1,-1,1,3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,3,2,1,-1,-1,1,6,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,3,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,4,1,1,-1,-1,-1,6,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,4,2,0,1,1,-1,3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
37,4,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,7,8,5,6,2,3,1,4,1,2,6,5,3,4,33
38,1,1,0,-1,1,1,6,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
38,1,2,1,1,-1,-1,6,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
38,1,3,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
38,2,1,0,1,-1,-1,3,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
38,2,2,0,-1,1,1,6,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
38,2,3,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,6,5,7,1,8,4,2,3,6,5,4,3,2,1,34
